shipment_id,product,origin,destination,origin_lat,origin_lon,dest_lat,dest_lon,cargo_kg,invoice_ngn,distance_km,transit_hrs,delay_hrs,total_hrs,shelf_hrs,time_ratio,has_cold_chain,avg_temp,max_temp,max_temp_allowed,temp_exceedance,avg_humidity,road_quality,vibration_score,borrower_history,prior_defaults,spoilage_prob,spoiled,default_prob,defaulted,financing_rate
XB-20240397,Strawberries,Enugu,Abuja,6.44,7.5,9.07,7.4,4932.1,3794681.0,382.6,9.83,0.33,10.17,36,0.282,0,26.4,33.6,8,25.6,90.6,good,0.0,excellent,0,0.4802,1,0.3479,0,4.78
XB-20240398,Fresh Fish,Jos,Enugu,9.92,8.89,6.44,7.5,3507.7,2132025.0,542.6,8.93,0.19,9.12,24,0.38,0,35.8,40.4,4,36.4,90.0,good,0.0,good,1,0.5371,0,0.4186,0,5.35
XB-20240399,Strawberries,Port Harcourt,Kaduna,4.82,7.04,10.52,7.44,3134.5,2740344.0,873.4,23.07,0.03,23.1,36,0.642,1,11.4,17.8,8,9.8,80.1,fair,1.282,excellent,0,0.5515,1,0.2159,0,3.73
XB-20240400,Dairy,Abuja,Kaduna,9.07,7.4,10.52,7.44,286.6,130818.0,199.5,5.31,2.41,7.71,48,0.161,0,37.3,44.5,6,38.5,65.6,fair,0.927,excellent,0,0.7087,1,0.418,0,5.34
XB-20240401,Mangoes,Kaduna,Kano,10.52,7.44,12.0,8.52,4847.4,1051484.0,291.1,4.73,0.9,5.63,96,0.059,0,27.7,32.6,20,12.6,64.7,fair,0.663,good,1,0.3943,1,0.4791,0,5.83
XB-20240402,Peppers,Port Harcourt,Kaduna,4.82,7.04,10.52,7.44,655.6,115405.0,923.8,19.57,1.29,20.86,96,0.217,1,21.7,29.4,22,7.4,82.2,fair,1.317,excellent,0,0.349,0,0.0722,0,2.58
XB-20240403,Mangoes,Onitsha,Kano,6.14,6.79,12.0,8.52,4965.6,1005633.0,926.6,20.28,0.51,20.79,96,0.217,1,20.5,28.3,20,8.3,80.3,poor,1.585,excellent,0,0.4862,0,0.1825,0,3.46
XB-20240404,Peppers,Jos,Kaduna,9.92,8.89,10.52,7.44,1489.2,287410.0,218.6,5.89,1.7,7.59,96,0.079,1,20.4,24.0,22,2.0,83.4,poor,1.443,good,0,0.1936,0,0.2016,0,3.61
XB-20240405,Peppers,Ibadan,Abuja,7.38,3.93,9.07,7.4,3346.2,543125.0,636.1,10.13,0.1,10.23,96,0.107,1,20.0,25.0,22,3.0,82.9,poor,2.759,good,0,0.3758,1,0.2149,0,3.72
XB-20240406,Leafy Greens,Onitsha,Port Harcourt,6.14,6.79,4.82,7.04,709.2,187985.0,204.5,3.22,4.77,7.99,48,0.166,1,9.0,16.9,10,6.9,61.7,fair,1.348,excellent,0,0.3496,0,0.2158,0,3.73
XB-20240407,Mangoes,Ibadan,Onitsha,7.38,3.93,6.14,6.79,4494.1,906462.0,506.4,7.87,2.49,10.36,96,0.108,0,36.2,41.2,20,21.2,87.8,fair,0.879,good,0,0.572,1,0.5649,0,6.52
XB-20240408,Strawberries,Kano,Kaduna,12.0,8.52,10.52,7.44,4811.5,3848849.0,258.8,6.75,0.87,7.62,36,0.212,0,38.5,43.4,8,35.4,91.0,good,0.0,poor,1,0.5485,1,0.6353,1,7.08
XB-20240409,Strawberries,Enugu,Abuja,6.44,7.5,9.07,7.4,488.4,377046.0,415.1,10.56,1.86,12.42,36,0.345,0,29.5,31.6,8,23.6,84.9,good,0.0,good,0,0.5377,1,0.3534,0,4.83
XB-20240410,Leafy Greens,Enugu,Zaria,6.44,7.5,11.08,7.71,257.9,72496.0,783.1,14.73,4.94,19.67,48,0.41,0,34.9,41.9,10,31.9,67.0,good,0.0,good,1,0.6154,1,0.5254,1,6.2
XB-20240411,Strawberries,Enugu,Port Harcourt,6.44,7.5,4.82,7.04,4257.1,3422989.0,280.2,5.03,3.22,8.25,36,0.229,0,33.0,39.5,8,31.5,63.1,fair,1.366,fair,0,0.5242,1,0.3904,0,5.12
XB-20240412,Tomatoes,Zaria,Jos,11.08,7.71,9.92,8.89,4914.0,1682428.0,252.1,6.74,0.14,6.88,72,0.096,0,29.2,31.5,25,6.5,74.1,fair,0.65,excellent,0,0.2413,0,0.1345,0,3.08
XB-20240413,Strawberries,Kaduna,Kano,10.52,7.44,12.0,8.52,1934.1,1458562.0,256.9,5.52,2.02,7.54,36,0.209,1,6.7,13.5,8,5.5,64.4,good,0.0,excellent,0,0.1673,0,0.0997,0,2.8
XB-20240414,Peppers,Onitsha,Kaduna,6.14,6.79,10.52,7.44,3583.0,624197.0,598.0,15.6,0.49,16.09,96,0.168,0,26.5,33.3,22,11.3,66.8,good,0.0,good,0,0.4492,1,0.3162,0,4.53
XB-20240415,Fresh Fish,Kano,Onitsha,12.0,8.52,6.14,6.79,1752.7,951349.0,984.8,19.69,0.99,20.68,24,0.862,1,5.0,9.0,4,5.0,60.4,fair,1.253,good,0,0.3527,0,0.281,0,4.25
XB-20240416,Fresh Fish,Onitsha,Kano,6.14,6.79,12.0,8.52,3013.7,1756578.0,894.3,17.1,0.63,17.72,24,0.739,1,2.8,5.2,4,1.2,87.5,fair,1.15,good,0,0.3084,0,0.1791,0,3.43
XB-20240417,Dairy,Lagos,Zaria,6.52,3.38,11.08,7.71,3004.3,1367838.0,920.2,25.23,1.28,26.51,48,0.552,0,31.1,37.1,6,31.1,71.2,good,0.0,good,0,0.5968,1,0.3345,0,4.68
XB-20240418,Strawberries,Ibadan,Enugu,7.38,3.93,6.44,7.5,4122.1,3535770.0,563.3,10.54,0.02,10.55,36,0.293,0,32.0,37.4,8,29.4,79.0,fair,1.417,excellent,0,0.5362,1,0.2278,0,3.82
XB-20240419,Mangoes,Kano,Enugu,12.0,8.52,6.44,7.5,2822.8,548329.0,762.5,21.65,0.09,21.75,96,0.227,1,19.1,23.5,20,3.5,61.5,poor,1.596,good,0,0.0955,0,0.1665,0,3.33
XB-20240420,Strawberries,Abuja,Port Harcourt,9.07,7.4,4.82,7.04,4385.0,3639427.0,638.1,16.64,0.24,16.88,36,0.469,1,6.2,13.0,8,5.0,55.7,poor,1.288,poor,2,0.3792,0,0.6306,1,7.04
XB-20240421,Tomatoes,Kano,Zaria,12.0,8.52,11.08,7.71,792.6,304054.0,194.1,4.15,0.39,4.53,72,0.063,1,26.7,32.5,25,7.5,58.3,poor,1.779,good,0,0.3936,0,0.2786,0,4.23
XB-20240422,Peppers,Onitsha,Ibadan,6.14,6.79,7.38,3.93,4938.0,898951.0,521.2,12.03,0.76,12.79,96,0.133,1,24.6,31.9,22,9.9,56.0,fair,0.714,good,1,0.4618,0,0.4726,0,5.78
XB-20240423,Mangoes,Kano,Kaduna,12.0,8.52,10.52,7.44,2242.7,452980.0,285.9,5.16,1.4,6.57,96,0.068,1,19.0,25.2,20,5.2,78.9,fair,0.873,good,1,0.4201,0,0.3239,0,4.59
XB-20240424,Strawberries,Ibadan,Lagos,7.38,3.93,6.52,3.38,1410.5,1061515.0,159.1,3.52,0.97,4.49,36,0.125,1,7.0,14.9,8,6.9,59.0,poor,2.827,good,1,0.2082,0,0.3423,0,4.74
XB-20240425,Mangoes,Port Harcourt,Zaria,4.82,7.04,11.08,7.71,2399.8,495257.0,1053.0,16.87,0.14,17.01,96,0.177,0,29.4,35.5,20,15.5,84.4,good,0.0,excellent,0,0.5631,0,0.3651,0,4.92
XB-20240426,Leafy Greens,Onitsha,Lagos,6.14,6.79,6.52,3.38,1946.7,581413.0,497.8,10.24,1.91,12.14,48,0.253,1,12.4,15.7,10,5.7,60.4,fair,1.476,good,0,0.3026,0,0.3318,0,4.65
XB-20240427,Peppers,Lagos,Jos,6.52,3.38,9.92,8.89,735.7,141415.0,1091.5,16.81,0.52,17.33,96,0.181,1,24.3,28.0,22,6.0,76.5,poor,2.624,fair,1,0.1666,0,0.3685,0,4.95
XB-20240428,Dairy,Lagos,Kano,6.52,3.38,12.0,8.52,713.0,309071.0,1245.9,20.74,1.9,22.64,48,0.472,0,28.0,35.6,6,29.6,81.1,poor,2.589,fair,0,0.7638,1,0.6662,1,7.33
XB-20240429,Fresh Fish,Ibadan,Kaduna,7.38,3.93,10.52,7.44,540.9,323764.0,702.9,12.54,1.08,13.62,24,0.567,0,34.4,41.2,4,37.2,67.0,poor,1.271,good,0,0.5369,0,0.4122,0,5.3
XB-20240430,Strawberries,Onitsha,Ibadan,6.14,6.79,7.38,3.93,2483.1,2027361.0,419.3,6.49,4.17,10.66,36,0.296,0,34.1,38.9,8,30.9,79.3,poor,1.786,poor,1,0.691,1,0.7161,1,7.73
XB-20240431,Fresh Fish,Onitsha,Abuja,6.14,6.79,9.07,7.4,2850.7,1765466.0,432.8,9.68,0.98,10.67,24,0.445,0,37.3,41.7,4,37.7,68.1,fair,0.909,good,0,0.6066,1,0.4026,0,5.22
XB-20240432,Fresh Fish,Enugu,Port Harcourt,6.44,7.5,4.82,7.04,2128.6,1381633.0,248.5,4.59,2.2,6.79,24,0.283,1,6.9,14.0,4,10.0,61.4,fair,0.786,good,1,0.3318,0,0.2814,0,4.25
XB-20240433,Strawberries,Ibadan,Jos,7.38,3.93,9.92,8.89,2260.7,1775280.0,738.9,19.23,1.69,20.92,36,0.581,0,33.3,39.7,8,31.7,55.0,poor,2.628,poor,0,0.7601,1,0.7892,1,8.31
XB-20240434,Mangoes,Zaria,Ibadan,11.08,7.71,7.38,3.93,2605.4,540558.0,795.6,13.54,1.31,14.85,96,0.155,0,37.0,39.1,20,19.1,67.2,fair,1.411,fair,0,0.4658,1,0.4853,1,5.88
XB-20240435,Strawberries,Kaduna,Ibadan,10.52,7.44,7.38,3.93,4473.5,3495698.0,728.4,12.76,0.97,13.73,36,0.381,1,8.7,15.1,8,7.1,68.6,good,0.0,good,1,0.5029,0,0.4826,0,5.86
XB-20240436,Tomatoes,Lagos,Kaduna,6.52,3.38,10.52,7.44,4196.5,1439948.0,806.4,14.27,3.14,17.41,72,0.242,1,27.5,31.7,25,6.7,91.6,fair,0.755,fair,0,0.5089,1,0.487,0,5.9
XB-20240437,Mangoes,Port Harcourt,Kaduna,4.82,7.04,10.52,7.44,1254.2,259737.0,799.5,13.84,0.38,14.23,96,0.148,1,23.9,29.7,20,9.7,65.3,poor,2.787,good,2,0.3413,0,0.4773,0,5.82
XB-20240438,Mangoes,Abuja,Lagos,9.07,7.4,6.52,3.38,2443.0,495793.0,738.7,15.28,1.66,16.94,96,0.176,0,33.0,38.2,20,18.2,58.3,good,0.0,good,0,0.4774,0,0.4341,0,5.47
XB-20240439,Strawberries,Abuja,Kaduna,9.07,7.4,10.52,7.44,2864.0,2476440.0,216.1,4.07,1.02,5.09,36,0.141,0,33.6,39.3,8,31.3,73.5,poor,1.925,excellent,0,0.5002,0,0.23,0,3.84
XB-20240440,Dairy,Kano,Enugu,12.0,8.52,6.44,7.5,3236.8,1488903.0,846.7,19.11,0.93,20.03,48,0.417,0,34.5,41.6,6,35.6,83.2,good,0.0,fair,3,0.6492,1,0.7041,1,7.63
XB-20240441,Fresh Fish,Enugu,Jos,6.44,7.5,9.92,8.89,1062.1,667228.0,638.4,15.7,0.18,15.88,24,0.662,0,36.7,40.2,4,36.2,77.8,fair,1.133,poor,0,0.708,1,0.8247,1,8.6
XB-20240442,Strawberries,Lagos,Port Harcourt,6.52,3.38,4.82,7.04,1643.1,1335044.0,541.6,11.7,1.15,12.85,36,0.357,0,36.2,39.8,8,31.8,72.1,fair,1.449,poor,0,0.5146,1,0.6433,1,7.15
XB-20240443,Strawberries,Kano,Port Harcourt,12.0,8.52,4.82,7.04,3497.3,2682534.0,1136.9,21.95,0.54,22.49,36,0.625,1,7.4,12.6,8,4.6,62.4,fair,0.657,fair,1,0.2996,0,0.413,0,5.3
XB-20240444,Dairy,Kaduna,Onitsha,10.52,7.44,6.14,6.79,1222.7,525447.0,692.6,14.97,6.22,21.19,48,0.442,1,7.7,13.1,6,7.1,57.2,fair,1.425,good,0,0.5985,1,0.4396,0,5.52
XB-20240445,Peppers,Kaduna,Lagos,10.52,7.44,6.52,3.38,4866.4,790858.0,936.2,17.65,1.24,18.89,96,0.197,1,24.8,32.1,22,10.1,65.5,fair,0.855,excellent,0,0.4577,1,0.26,0,4.08
XB-20240446,Fresh Fish,Lagos,Kaduna,6.52,3.38,10.52,7.44,2537.7,1617977.0,869.1,13.66,3.9,17.56,24,0.732,0,31.5,37.6,4,33.6,87.7,good,0.0,fair,2,0.5749,1,0.6005,1,6.8
XB-20240447,Tomatoes,Ibadan,Onitsha,7.38,3.93,6.14,6.79,213.0,73533.0,499.5,9.97,1.52,11.49,72,0.16,1,24.0,31.0,25,6.0,76.2,fair,0.71,excellent,0,0.2291,0,0.0667,0,2.53
XB-20240448,Peppers,Kano,Kaduna,12.0,8.52,10.52,7.44,624.9,114935.0,319.8,7.33,0.26,7.59,96,0.079,0,34.0,36.5,22,14.5,80.8,fair,0.689,good,1,0.3774,0,0.2981,0,4.38
XB-20240449,Dairy,Kaduna,Port Harcourt,10.52,7.44,4.82,7.04,4476.0,1727427.0,854.8,13.22,4.47,17.68,48,0.368,1,6.2,13.2,6,7.2,70.5,fair,1.134,fair,0,0.3161,0,0.3804,0,5.04
XB-20240450,Mangoes,Lagos,Kaduna,6.52,3.38,10.52,7.44,2364.4,503788.0,792.9,20.9,1.83,22.72,96,0.237,1,23.6,27.1,20,7.1,78.8,fair,1.007,fair,2,0.4095,0,0.4656,1,5.72
XB-20240451,Strawberries,Enugu,Abuja,6.44,7.5,9.07,7.4,1694.6,1456490.0,409.3,10.32,0.35,10.66,36,0.296,0,29.2,32.7,8,24.7,60.8,poor,1.811,good,0,0.6339,1,0.3742,0,4.99
XB-20240452,Dairy,Abuja,Onitsha,9.07,7.4,6.14,6.79,2649.0,1029779.0,501.3,8.77,0.76,9.53,48,0.198,1,7.0,11.0,6,5.0,64.0,fair,0.519,fair,0,0.2379,0,0.3903,0,5.12
XB-20240453,Leafy Greens,Ibadan,Port Harcourt,7.38,3.93,4.82,7.04,4324.1,1202891.0,572.3,12.14,0.9,13.04,48,0.272,0,38.5,44.7,10,34.7,65.7,good,0.0,good,0,0.5636,1,0.3783,0,5.03
XB-20240454,Fresh Fish,Ibadan,Onitsha,7.38,3.93,6.14,6.79,2050.3,1146071.0,445.7,7.98,0.17,8.15,24,0.339,0,30.7,32.9,4,28.9,72.9,fair,0.822,excellent,0,0.5274,1,0.3295,0,4.64
XB-20240455,Tomatoes,Onitsha,Port Harcourt,6.14,6.79,4.82,7.04,977.1,324837.0,211.0,5.05,1.1,6.15,72,0.085,0,39.5,42.6,25,17.6,78.7,poor,2.12,good,0,0.6196,1,0.3517,0,4.81
XB-20240456,Leafy Greens,Ibadan,Onitsha,7.38,3.93,6.14,6.79,4750.7,1215456.0,468.4,9.33,0.6,9.92,48,0.207,0,31.1,36.4,10,26.4,71.7,fair,0.798,good,2,0.4778,1,0.4577,0,5.66
XB-20240457,Strawberries,Zaria,Abuja,11.08,7.71,9.07,7.4,2124.1,1599589.0,338.5,8.26,1.06,9.32,36,0.259,0,40.6,45.6,8,37.6,90.7,poor,2.73,good,0,0.7238,1,0.3905,0,5.12
XB-20240458,Strawberries,Lagos,Kaduna,6.52,3.38,10.52,7.44,1504.9,1124414.0,760.6,13.45,2.21,15.65,36,0.435,0,33.2,41.0,8,33.0,85.4,good,0.0,excellent,0,0.6525,1,0.3141,0,4.51
XB-20240459,Peppers,Kaduna,Ibadan,10.52,7.44,7.38,3.93,2648.3,488320.0,749.9,16.0,2.19,18.2,96,0.19,1,23.1,30.1,22,8.1,79.4,fair,1.17,fair,3,0.5,0,0.6659,1,7.33
XB-20240460,Tomatoes,Kano,Lagos,12.0,8.52,6.52,3.38,4708.4,1483798.0,1061.8,18.7,1.61,20.31,72,0.282,0,31.7,38.6,25,13.6,56.7,poor,1.534,good,1,0.6565,1,0.4361,0,5.49
XB-20240461,Fresh Fish,Onitsha,Port Harcourt,6.14,6.79,4.82,7.04,1953.2,1146774.0,203.7,3.65,4.17,7.82,24,0.326,0,34.5,38.0,4,34.0,74.1,good,0.0,good,0,0.5673,0,0.3203,0,4.56
XB-20240462,Mangoes,Jos,Zaria,9.92,8.89,11.08,7.71,1665.7,328421.0,228.5,5.18,0.44,5.62,96,0.059,0,33.6,37.1,20,17.1,79.5,good,0.0,good,2,0.3045,0,0.3864,0,5.09
XB-20240463,Strawberries,Port Harcourt,Onitsha,4.82,7.04,6.14,6.79,4903.9,4223006.0,191.1,3.66,0.76,4.42,36,0.123,1,7.5,13.8,8,5.8,77.3,poor,1.1,excellent,0,0.2597,0,0.2014,0,3.61
XB-20240464,Peppers,Enugu,Abuja,6.44,7.5,9.07,7.4,753.9,133176.0,447.6,7.41,0.69,8.09,96,0.084,0,33.6,36.0,22,14.0,76.2,poor,1.963,excellent,0,0.5477,1,0.2183,0,3.75
XB-20240465,Leafy Greens,Kano,Enugu,12.0,8.52,6.44,7.5,3526.3,889611.0,921.2,19.26,0.33,19.59,48,0.408,0,28.4,32.1,10,22.1,74.1,fair,0.71,good,0,0.5651,0,0.3492,0,4.79
XB-20240466,Peppers,Kano,Jos,12.0,8.52,9.92,8.89,4829.1,820073.0,334.9,5.93,0.69,6.63,96,0.069,1,23.3,26.6,22,4.6,62.4,poor,2.603,fair,2,0.2851,0,0.4541,0,5.63
XB-20240467,Mangoes,Ibadan,Kaduna,7.38,3.93,10.52,7.44,4824.7,1044123.0,817.6,15.16,1.3,16.46,96,0.172,1,18.8,25.3,20,5.3,72.4,good,0.0,poor,2,0.1744,0,0.5226,0,6.18
XB-20240468,Tomatoes,Ibadan,Lagos,7.38,3.93,6.52,3.38,3926.7,1322500.0,181.2,3.48,5.99,9.47,72,0.132,0,41.4,47.1,25,22.1,58.1,poor,2.354,excellent,0,0.5983,1,0.2901,0,4.32
XB-20240469,Peppers,Lagos,Ibadan,6.52,3.38,7.38,3.93,4654.9,842955.0,155.9,3.42,2.39,5.81,96,0.061,1,24.3,31.1,22,9.1,84.3,poor,2.573,fair,1,0.3653,0,0.4871,1,5.9
XB-20240470,Strawberries,Port Harcourt,Lagos,4.82,7.04,6.52,3.38,4191.7,3643396.0,548.2,9.53,2.78,12.31,36,0.342,0,36.4,40.8,8,32.8,77.8,good,0.0,fair,0,0.5727,1,0.5174,0,6.14
XB-20240471,Tomatoes,Onitsha,Enugu,6.14,6.79,6.44,7.5,2461.3,916382.0,122.2,3.16,2.92,6.08,72,0.084,0,33.4,37.7,25,12.7,67.3,good,0.0,good,1,0.4352,0,0.4306,0,5.45
XB-20240472,Strawberries,Abuja,Kano,9.07,7.4,12.0,8.52,354.4,290580.0,546.8,11.51,1.23,12.74,36,0.354,1,9.6,16.1,8,8.1,89.6,fair,0.512,excellent,0,0.5156,0,0.2931,0,4.34
XB-20240473,Leafy Greens,Jos,Kano,9.92,8.89,12.0,8.52,4496.5,1299121.0,373.4,8.23,3.36,11.6,48,0.242,1,8.6,16.1,10,6.1,60.2,good,0.0,fair,1,0.1508,0,0.3316,0,4.65
XB-20240474,Leafy Greens,Port Harcourt,Abuja,4.82,7.04,9.07,7.4,1836.9,482205.0,668.7,11.21,3.69,14.91,48,0.311,0,39.4,42.1,10,32.1,77.5,poor,1.906,good,1,0.6471,1,0.4518,0,5.61
XB-20240475,Tomatoes,Lagos,Zaria,6.52,3.38,11.08,7.71,4562.4,1443904.0,850.1,18.71,1.9,20.61,72,0.286,0,32.3,34.6,25,9.6,59.0,fair,0.812,good,0,0.5473,0,0.3686,0,4.95
XB-20240476,Leafy Greens,Kano,Lagos,12.0,8.52,6.52,3.38,4866.1,1394531.0,1085.5,16.84,0.62,17.46,48,0.364,0,31.6,35.2,10,25.2,73.9,fair,0.668,good,0,0.5636,1,0.4952,1,5.96
XB-20240477,Dairy,Lagos,Onitsha,6.52,3.38,6.14,6.79,3820.6,1450752.0,594.0,13.98,3.32,17.3,48,0.36,0,28.6,35.7,6,29.7,77.2,fair,1.494,good,0,0.731,1,0.4851,0,5.88
XB-20240478,Mangoes,Zaria,Onitsha,11.08,7.71,6.14,6.79,4592.2,985988.0,677.4,14.69,0.11,14.8,96,0.154,0,34.4,41.5,20,21.5,86.3,fair,0.677,good,0,0.8005,1,0.4523,0,5.62
XB-20240479,Strawberries,Ibadan,Kano,7.38,3.93,12.0,8.52,2856.9,2338634.0,900.4,18.29,0.75,19.04,36,0.529,0,23.8,28.8,8,20.8,71.9,fair,0.64,good,0,0.545,1,0.488,0,5.9
XB-20240480,Tomatoes,Ibadan,Zaria,7.38,3.93,11.08,7.71,2004.6,721265.0,826.9,16.59,2.84,19.43,72,0.27,0,26.4,29.2,25,4.2,78.3,fair,0.519,poor,0,0.4643,0,0.5531,1,6.42
XB-20240481,Strawberries,Ibadan,Lagos,7.38,3.93,6.52,3.38,1216.6,1041657.0,159.5,3.34,4.9,8.24,36,0.229,0,33.9,39.0,8,31.0,86.5,fair,1.397,poor,3,0.7985,1,0.8376,1,8.7
XB-20240482,Leafy Greens,Zaria,Kaduna,11.08,7.71,10.52,7.44,3592.6,1064352.0,100.1,2.45,0.46,2.91,48,0.061,0,28.3,35.5,10,25.5,72.5,poor,2.161,fair,0,0.4834,0,0.4884,1,5.91
XB-20240483,Peppers,Abuja,Ibadan,9.07,7.4,7.38,3.93,822.9,155522.0,556.1,14.64,2.74,17.38,96,0.181,0,31.9,35.3,22,13.3,88.1,good,0.0,good,0,0.6117,1,0.4293,1,5.43
XB-20240484,Fresh Fish,Port Harcourt,Enugu,4.82,7.04,6.44,7.5,2366.4,1386964.0,228.7,4.77,5.81,10.58,24,0.441,1,4.9,10.6,4,6.6,85.7,fair,0.93,good,0,0.514,0,0.3466,0,4.77
XB-20240485,Mangoes,Kaduna,Zaria,10.52,7.44,11.08,7.71,4439.0,901474.0,97.1,2.13,2.58,4.71,96,0.049,0,30.6,33.6,20,13.6,64.3,poor,2.612,good,0,0.5746,1,0.3622,0,4.9
XB-20240486,Dairy,Enugu,Lagos,6.44,7.5,6.52,3.38,1125.5,462231.0,597.6,9.45,0.84,10.29,48,0.214,0,27.7,34.5,6,28.5,64.4,fair,1.287,poor,0,0.6386,1,0.6472,1,7.18
XB-20240487,Strawberries,Enugu,Zaria,6.44,7.5,11.08,7.71,998.8,844794.0,688.7,16.2,0.81,17.01,36,0.473,1,6.8,12.2,8,4.2,60.3,poor,2.81,good,0,0.213,0,0.1004,0,2.8
XB-20240488,Tomatoes,Onitsha,Abuja,6.14,6.79,9.07,7.4,2290.4,733083.0,413.4,7.06,0.71,7.77,72,0.108,1,28.3,35.6,25,10.6,90.4,poor,1.004,good,1,0.7108,1,0.4246,0,5.4
XB-20240489,Strawberries,Jos,Ibadan,9.92,8.89,7.38,3.93,1056.3,847258.0,882.1,14.84,2.25,17.09,36,0.475,0,38.9,42.4,8,34.4,86.9,poor,1.388,excellent,0,0.9073,1,0.4895,1,5.92
XB-20240490,Tomatoes,Enugu,Ibadan,6.44,7.5,7.38,3.93,4852.4,1735255.0,571.7,12.17,1.55,13.72,72,0.191,1,26.4,28.7,25,3.7,61.5,poor,2.126,poor,0,0.2011,0,0.3637,0,4.91
XB-20240491,Strawberries,Onitsha,Abuja,6.14,6.79,9.07,7.4,1518.7,1210072.0,473.6,8.26,0.34,8.6,36,0.239,1,10.5,17.6,8,9.6,68.9,fair,1.389,poor,4,0.2771,0,0.626,0,7.01
XB-20240492,Mangoes,Kaduna,Lagos,10.52,7.44,6.52,3.38,3637.2,712065.0,795.0,14.37,0.97,15.34,96,0.16,0,30.4,34.6,20,14.6,55.7,fair,1.005,good,2,0.4926,1,0.3668,0,4.93
XB-20240493,Mangoes,Lagos,Ibadan,6.52,3.38,7.38,3.93,4068.5,753838.0,164.2,2.91,0.86,3.77,96,0.039,1,20.9,25.1,20,5.1,64.3,fair,1.269,good,0,0.1205,0,0.0716,0,2.57
XB-20240494,Dairy,Abuja,Kano,9.07,7.4,12.0,8.52,3612.5,1457700.0,450.4,8.96,2.06,11.02,48,0.23,0,37.2,43.9,6,37.9,63.0,good,0.0,excellent,0,0.5651,0,0.339,0,4.71
XB-20240495,Tomatoes,Zaria,Onitsha,11.08,7.71,6.14,6.79,1769.5,612199.0,850.7,15.64,1.02,16.66,72,0.231,0,36.1,41.3,25,16.3,80.1,poor,1.865,good,1,0.6942,1,0.5637,0,6.51
XB-20240496,Tomatoes,Abuja,Onitsha,9.07,7.4,6.14,6.79,215.2,82257.0,456.1,8.64,2.57,11.21,72,0.156,0,31.1,34.1,25,9.1,66.5,fair,1.159,fair,1,0.5817,1,0.4253,0,5.4
XB-20240497,Strawberries,Onitsha,Abuja,6.14,6.79,9.07,7.4,3608.1,2609421.0,467.0,8.96,0.61,9.58,36,0.266,1,11.6,16.8,8,8.8,91.9,fair,1.044,good,0,0.3815,0,0.2167,0,3.73
XB-20240498,Strawberries,Abuja,Kaduna,9.07,7.4,10.52,7.44,4887.1,4223907.0,211.1,5.44,2.6,8.04,36,0.223,1,8.8,14.2,8,6.2,74.6,fair,0.575,poor,1,0.361,0,0.6242,1,6.99
XB-20240499,Fresh Fish,Kaduna,Onitsha,10.52,7.44,6.14,6.79,3464.7,1894506.0,698.6,13.46,0.35,13.81,24,0.575,0,33.0,37.5,4,33.5,90.6,good,0.0,fair,1,0.6386,1,0.6637,1,7.31
XB-20240500,Tomatoes,Abuja,Port Harcourt,9.07,7.4,4.82,7.04,2588.4,816510.0,594.6,15.53,1.28,16.8,72,0.233,1,24.8,31.1,25,6.1,57.1,fair,1.079,fair,0,0.3264,0,0.4154,0,5.32
XB-20240501,Strawberries,Kaduna,Enugu,10.52,7.44,6.44,7.5,2945.0,2541774.0,683.2,13.87,4.35,18.23,36,0.506,1,11.3,18.4,8,10.4,91.7,fair,1.437,fair,2,0.6447,1,0.7368,1,7.89
XB-20240502,Leafy Greens,Enugu,Kano,6.44,7.5,12.0,8.52,3618.2,997422.0,975.6,17.89,0.45,18.34,48,0.382,1,10.8,14.3,10,4.3,81.9,good,0.0,fair,0,0.0753,0,0.2738,0,4.19
XB-20240503,Tomatoes,Jos,Onitsha,9.92,8.89,6.14,6.79,2309.4,775594.0,603.1,12.39,0.11,12.5,72,0.174,0,30.7,37.1,25,12.1,57.5,poor,1.386,poor,3,0.4624,0,0.7031,1,7.62
XB-20240504,Mangoes,Onitsha,Port Harcourt,6.14,6.79,4.82,7.04,2782.8,574609.0,229.0,5.95,1.21,7.16,96,0.075,1,22.6,30.4,20,10.4,56.4,fair,0.695,excellent,0,0.4049,0,0.1351,0,3.08
XB-20240505,Fresh Fish,Enugu,Zaria,6.44,7.5,11.08,7.71,3710.5,2237186.0,701.3,10.88,1.21,12.09,24,0.504,1,2.9,9.7,4,5.7,86.7,fair,1.283,excellent,0,0.2228,0,0.1003,0,2.8
XB-20240506,Strawberries,Zaria,Jos,11.08,7.71,9.92,8.89,288.6,246201.0,251.9,6.26,1.09,7.35,36,0.204,1,7.9,14.3,8,6.3,65.5,poor,1.061,good,0,0.2661,0,0.2839,0,4.27
XB-20240507,Leafy Greens,Port Harcourt,Enugu,4.82,7.04,6.44,7.5,3067.3,854107.0,295.6,5.28,0.85,6.14,48,0.128,1,8.0,11.8,10,1.8,82.7,poor,1.405,poor,3,0.3291,0,0.6271,0,7.02
XB-20240508,Leafy Greens,Kano,Kaduna,12.0,8.52,10.52,7.44,2160.7,586700.0,258.7,4.47,0.15,4.62,48,0.096,1,8.4,16.1,10,6.1,91.5,good,0.0,good,1,0.3666,0,0.3926,0,5.14
XB-20240509,Strawberries,Kaduna,Zaria,10.52,7.44,11.08,7.71,948.3,792383.0,98.6,1.74,1.65,3.39,36,0.094,1,6.6,13.5,8,5.5,79.2,fair,0.843,excellent,0,0.27,0,0.1675,0,3.34
